shift,phase,label,kpi,n,mean,sd,ci95_half,min,max,median,cv_pct
9,5,S3 (shift 9),fatigue_index,3,0.33580000000000004,0.04362441976691496,0.10837781284286621,0.2855,0.3633,0.3586,12.991191115817438
9,5,S3 (shift 9),noise_db,3,77.46666666666667,1.0785793124908964,2.6795557967278434,76.7,78.7,77.0,1.392314086692207
9,5,S3 (shift 9),energy_kwh,3,396.6666666666667,27.42869543622761,68.14215607667384,365.0,413.0,412.0,6.914797168796876
9,5,S3 (shift 9),defect_rate,3,0.007766666666666667,5.7735026918962226e-05,0.00014343333333333247,0.0077,0.0078,0.0078,0.7433694453085264
9,5,S3 (shift 9),deadline_gap_pct,3,49.06666666666666,8.008953323208551,19.896948749522146,44.0,58.3,44.9,16.322595088060908
9,6,S4 (shift 9),throughput_uph,3,25.100000000000005,0.0,0.0,25.1,25.1,25.1,0.0
9,6,S4 (shift 9),vr_score,3,0.35799999999999993,0.0,0.0,0.358,0.358,0.358,0.0
9,6,S4 (shift 9),fatigue_index,3,0.3225,0.0,0.0,0.3225,0.3225,0.3225,0.0
9,6,S4 (shift 9),noise_db,3,76.1,0.0,0.0,76.1,76.1,76.1,0.0
9,6,S4 (shift 9),energy_kwh,3,409.0,0.0,0.0,409.0,409.0,409.0,0.0
9,6,S4 (shift 9),defect_rate,3,0.0073,0.0,0.0,0.0073,0.0073,0.0073,0.0
9,6,S4 (shift 9),deadline_gap_pct,3,51.79999999999999,0.0,0.0,51.8,51.8,51.8,0.0
10,1,S1 (shift 10),throughput_uph,3,40.7,0.0,0.0,40.7,40.7,40.7,0.0
10,1,S1 (shift 10),vr_score,3,0.48100000000000004,0.0,0.0,0.481,0.481,0.481,0.0
10,1,S1 (shift 10),fatigue_index,3,0.3501,0.0,0.0,0.3501,0.3501,0.3501,0.0
10,1,S1 (shift 10),noise_db,3,77.8,0.0,0.0,77.8,77.8,77.8,0.0
10,1,S1 (shift 10),energy_kwh,3,401.0,0.0,0.0,401.0,401.0,401.0,0.0
10,1,S1 (shift 10),defect_rate,3,0.0079,0.0,0.0,0.0079,0.0079,0.0079,0.0
10,1,S1 (shift 10),deadline_gap_pct,3,21.7,0.0,0.0,21.7,21.7,21.7,0.0
10,3,S2 (shift 10),throughput_uph,3,48.13333333333333,0.1154700538379268,0.28686666666667077,48.0,48.2,48.2,0.239896233735305
10,3,S2 (shift 10),vr_score,3,0.4756666666666667,0.0011547005383792525,0.0028686666666666695,0.475,0.477,0.475,0.24275414261652117
10,3,S2 (shift 10),fatigue_index,3,0.5892,0.018879353802500734,0.04690269999999993,0.5674,0.6001,0.6001,3.2042352006959836
10,3,S2 (shift 10),noise_db,3,83.93333333333334,1.674315780649918,4.1595666666666755,82.0,84.9,84.9,1.9948162597099897
10,3,S2 (shift 10),energy_kwh,3,462.3333333333333,0.5773502691896257,1.4343333333333332,462.0,463.0,462.0,0.12487749153344466
10,3,S2 (shift 10),defect_rate,3,0.009833333333333333,0.0002886751345948131,0.0007171666666666674,0.0095,0.01,0.01,2.9356793348625065
10,3,S2 (shift 10),deadline_gap_pct,3,22.900000000000002,0.17320508075688815,0.430300000000001,22.8,23.1,22.8,0.7563540644405595
10,5,S3 (shift 10),throughput_uph,3,30.46666666666667,6.565312889218101,16.31045766027973,24.5,37.5,29.4,21.549167032444533
10,5,S3 (shift 10),vr_score,3,0.39599999999999996,0.024269322199023186,0.0602932044291339,0.376,0.423,0.389,6.128616716925047
10,5,S3 (shift 10),fatigue_index,3,0.30116666666666664,0.06414743434723896,0.15936392211473432,0.2331,0.3605,0.3099,21.29964615846341
10,5,S3 (shift 10),noise_db,3,78.03333333333333,1.0692676621563637,2.65642250801922,76.8,78.7,78.6,1.370270391486156
10,5,S3 (shift 10),energy_kwh,3,375.3333333333333,37.501111094650696,93.16544314700478,338.0,413.0,375.0,9.991415034098765
10,5,S3 (shift 10),defect_rate,3,0.0077333333333333325,0.00020816659994661368,0.0005171562379440525,0.0075,0.0079,0.0078,2.6918094820682805
10,5,S3 (shift 10),deadline_gap_pct,3,51.166666666666664,10.50777489925119,26.104866666666673,39.9,60.7,52.9,20.536367881272685
10,6,S4 (shift 10),throughput_uph,3,25.100000000000005,0.0,0.0,25.1,25.1,25.1,0.0
10,6,S4 (shift 10),vr_score,3,0.35799999999999993,0.0,0.0,0.358,0.358,0.358,0.0
10,6,S4 (shift 10),fatigue_index,3,0.3225,0.0,0.0,0.3225,0.3225,0.3225,0.0
10,6,S4 (shift 10),noise_db,3,76.1,0.0,0.0,76.1,76.1,76.1,0.0
10,6,S4 (shift 10),energy_kwh,3,409.0,0.0,0.0,409.0,409.0,409.0,0.0
10,6,S4 (shift 10),defect_rate,3,0.0073,0.0,0.0,0.0073,0.0073,0.0073,0.0
10,6,S4 (shift 10),deadline_gap_pct,3,51.79999999999999,0.0,0.0,51.8,51.8,51.8,0.0
